XID,Name,Name_Score,Builder,Builder_Score,Address,Address_Score,Possession Status,Possession Status_Score,RERA,RERA_Score
r427298,Aura Vidha,100,99acres: Aura Projects | Housing: ByAura Homes And Constructions Pvt Ltd,0,"99acres: Kondapur | Housing: Masjid Banda Road, Serilingampally, North Hyderabad, Hyderabad",0,"99acres: NEW_LAUNCH | Housing: Mar, 2024",0,P02400008532,100
r412548,Ruby Horizon,100,ByRuby Builders And Promoters,100,"West Tambaram, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,Rera Not Applicable,100
r433270,Adiyogi Aura,100,99acres: Adiyogi Group | Housing: ByAdiyogi Infra,0,"99acres: Ambernath West | Housing: Badlapur West, Beyond Thane, Badlapur",0,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2027",0,P51700076979,100
r406038,Shaligram West,100,99acres: Krishna Infra Vadodara | Housing: ByKrishna Infra,0,"SHALIGRAM WEST , OPP PETEL ASTER, NR STONGATE, BHAYLI TP-2, Vadodara",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,PR/GJ/VADODARA/VADODARA/Others/RAA11391/040323,100
r428320,Shyam Ananta,100,99acres: Shyam Group Nasik | Housing: ByShyam Group,0,"Indira Nagar, Rane Nagar Link Road, Nashik",100,99acres: NEW_LAUNCH | Housing: Under Construction,0,P51600056374,100
r437329,CasaGrand Madelyn,100,ByCasagrand Builder Private Limited,100,"Tirumudivakkam Main Rd, Pallavaram, Chennai west, Chennai",100,"99acres: NEW_LAUNCH | Housing: Mar, 2023",0,TN/1/Building/0605/2024 dated 26-12-2024,100
r437319,Shriniwas Niketan,100,ByNisham Developers,100,"Mahatma Nagar, Off Cricket Ground, Behind Banjara Hotel, Nashik",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,P51600076716,100
r137319,Mansarovar Residency,100,99acres: Kiran Realty Mumbai | Housing: ByKiran Realty,0,"Shilphata, Beyond Thane, Thane",100,"99acres: READY_TO_MOVE | Housing: Dec, 2027",0,P51700002268,100
r429175,Capital Ultra Luxury Floors,100,99acres: Capital Infra | Housing: ByCapital Propmart,0,"99acres: Sector 73 | Housing: Vasundhara, Ghaziabad",0,99acres: READY_TO_MOVE | Housing: Under Construction,0,Rera Not Applicable,100
r414339,Experion Elements,100,ByExperion Developers,100,"Plot No. Gh-02, Sector 45, Noida",100,"99acres: NEW_LAUNCH | Housing: Apr, 2026",0,"UPRERAPRJ953234/04/2024, UPRERAPRJ120027/04/2024",100
r376342,Srishti Namaah,100,"ByKalpataru Group, & Dynamix Group",100,"99acres: Mira Road East | Housing: Sector 2A, Next to Bhaktivedanta Hospital, Mira Road and Beyond, Mumbai",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,"PR1338082400025, P51700029367, P51700028685, P51700029365, P51700028686, P51700033851, P51700047329, P51700053195",100
r383359,Siddha Happyville,100,99acres: Siddha Group | Housing: BySiddha Infra Projects Private Limited,0,"Bagru Khurd Link Road, Before Toll, Ajmer Road, NH - 8 Jaipur, Jaipur",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",0,RAJ/P/2021/1753,100
r62053,Essence,100,ByMounthill Realty Pvt Ltd,100,"Rajarhat, SRCM Road-Rajarhat, Kolkata",100,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,Rera Not Applicable,100
r333369,99acres: Emaar Digihomes | Housing: Emaar Digi Homes,0,99acres: Emaar India | Housing: ByEmaar,0,"Sector 62, Golf Course Extension Road, Nangli Umarpur",100,"99acres: READY_TO_MOVE | Housing: Dec, 2029",0,GGM/337/69/2019/31 DATED 24.05.2019,100
r429637,DAC Aeropolis,100,ByDAC Developers,100,"Shankar Nagar, Pallavaram, Chennai south, Chennai",100,"99acres: NEW_LAUNCH | Housing: Dec, 2029",0,TN/35/BUILDING/0444/2024,100
r388670,99acres: Kalyans Skyway 9 | Housing: Kalyan Skyway 9,0,ByKalyan Infra Projects,100,"Manchirevula, Narsingi, West Hyderabad, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Sep, 2027",0,P02400004313,100
r423585,CasaGrand Suncity,100,ByCasagrand Builder Private Limited,100,"99acres: Kelambakkam | Housing: Melakottaiyur, Chennai south, Chennai",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,TN/35/Building/0053/2024 dated 13/02/2024,100
r57026,M1 Terra Alegria Phase 1,100,ByM1 Homes,100,"99acres: Budigere Cross | Housing: Hoskote, Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2026",0,PRM/KA/RERA/1250/304/PR/171208/001069,100
r405075,SKYLEAF,100,BySHREEHARI INFRA,100,"99acres: Chandkheda | Housing: Opp Dharti Silver, Tragad SP Ring Road, Tragad, North West, Ahmedabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2028",0,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA11284/020323,100
r256929,Bright Aristo,100,99acres: Bright Era Builders | Housing: ByBrightera Builders,0,"Gat No 144, Kesnand, Wagholi, Pune",100,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,.,100
r386999,Allegro Aventus,100,ByAllegro Builders & Developers,100,"99acres: Kudroli | Housing: Kambla Cross New Road, Alake, Kodailbail, Mangalore",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,PRM/KA/RERA/1257/334/PR/100222/004694,100
r309485,Chitrakut Heights Phase II,100,99acres: Neelkanth Nirman Kolkata | Housing: ByNeelkanth Nirman Pvt. Ltd.,0,"Near Naskarhati Bazar, Patharghta, New Town, Kolkata",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,WBRERA/P/NOR/2023/000213,100
r9958,SS Infinitus,100,99acres: SS Group Indore | Housing: BySS Group,0,"Nipania, Indore",100,"99acres: READY_TO_MOVE | Housing: Dec, 2024",0,"P-IND-17-256, P-IND-17-255, P-IND-17-260, P-IND-17-259, P-IND-19-2483, P-IND-19-2484, P-OTH-23-4372",100
r396840,Pride Soho,100,99acres: Pride Group | Housing: ByPride Builders Llp,0,"Dhanori - Lohegoan Road, Charholi, Porwal Road, Pune",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,P52100046546,100
r438049,SS Camasa,100,BySS Group,100,"Sector 90, New Gurgaon, Gurgaon",100,"99acres: NEW_LAUNCH | Housing: Dec, 2027",0,Rera Not Applicable,100
r437881,Godrej Madison Avenue,100,ByGodrej Properties Ltd.,100,"Kokapet, West Hyderabad, Hyderabad",100,"99acres: NEW_LAUNCH | Housing: Sep, 2024",0,P02400009227,100
r374899,Trident Embassy Reso,100,99acres: Trident Realty | Housing: ByTrident Infra Homes Pvt Ltd,0,"99acres: Sector 1 Greater Noida West | Housing: Plot No. GH - 6C, Sector 1, Greater Noida",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2027",0,UPRERAPRJ785019,100
r418968,Metro Satyam Queens Necklace,100,99acres: Satyam Developers | Housing: ByMetrosatyam Builders LLP,0,"Rohinjan, Kharghar, Navi Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2028",0,P52000053533,100
r424323,Adani Codename Triumph Tower 4,100,ByAdani Realty,100,"Plot No 611, 611/1 To 10, Bhandup West, Kanjurmarg, Central Mumbai Suburbs, Mumbai",100,"99acres: NEW_LAUNCH | Housing: Oct, 2023",0,P51800055166,100
r403634,Amardeep Infinity,100,99acres: Amar Group Vadodara | Housing: ByAmar Group,0,"R. Survey No. 234, F.P.No. 02, T.P.No 02, Harni, Vadodara",100,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2028",0,PR/GJ/VADODARA/VADODARA/Others/RAA11019/121222,100
r372971,MRK Sri Kamatchi Apartments,100,99acres: MRK Civil Constructions | Housing: ByMRK Civil Construction,0,"99acres: Saravanampatti | Housing: S.F. No. 77/1 D2, Villankurichi, Coimbatore",0,"99acres: READY_TO_MOVE | Housing: Dec, 2032",0,99acres: Not Registered | Housing: TN/11/Building/083/2022,0
r429483,Sunlit Urbana Green City,100,BySunlit Infracon LLP,100,"Sector 16, Panchkula",100,"99acres: NEW_LAUNCH | Housing: Dec, 2028",0,HRERA-PKL-PKL-558-2024,100
r418384,Aparna Sarovar Towers,100,99acres: Aparna Constructions | Housing: ByAparna,0,"99acres: Nallagandla | Housing: Gachibowli, West Hyderabad, Hyderabad",0,"99acres: NEW_LAUNCH | Housing: Dec, 2028",0,P02400007148,100
r420666,99acres: Folium by Sumadhura Phase 3 | Housing: Sumadhura Folium Phase II,0,99acres: Sumadhura Group | Housing: BySumadhura Infracon Pvt Ltd,0,"Whitefield Hope Farm Junction, Bangalore East , Bangalore",100,"99acres: NEW_LAUNCH | Housing: Mar, 2026",0,PRM/KA/RERA/1251/446/PR/250423/005893,100
r429979,Mokshaa Highway Pride,100,99acres: Mokshaa Developers | Housing: ByMokshaa Avenues Pvt Ltd,0,"99acres: Nandikandi | Housing: Sangareddy, North Hyderabad, Hyderabad",0,"99acres: READY_TO_MOVE | Housing: Dec, 2026",0,Rera Not Applicable,100
r376075,99acres: Wave Veridia Oakwood Enclave | Housing: UCHDL Veridia 6 Oakwood Enclave,0,99acres: Wave Infratech | Housing: ByUppal Chadha Hi Tech Developers Pvt Ltd,0,"99acres: NH 24 Highway | Housing: Wave City, NH - 24 Ghaziabad, Ghaziabad",0,"99acres: READY_TO_MOVE | Housing: Jun, 2025",0,UPRERAPRJ196239,100
r49948,Pratham Plaza,100,ByPratham Realty Private Limited,100,"99acres: Akshar Chowk | Housing: Opposite Taj Residency, Akota, Vadodara",0,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2024",0,PR/GJ/VADODARA/VADODARA/Others/RAA12537/261023,100
r43936,Sunteck Signia Pearl,100,BySunteck Realty Limited,100,"G Block, Opp.Trident Hotel, Bandra Kurla Complex, Mumbai South West, Mumbai",100,"99acres: READY_TO_MOVE | Housing: Dec, 2026",0,P51800007921,100
r410684,Vrindhavana Visthara,100,ByVrindhavana properties,100,"Saravanampatti, Coimbatore",100,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2022",0,TN/11/Layout/1792/2023,100
r324441,Happy Homes V,100,ByVishnu Group,100,"99acres: Southern Bypass | Housing: EM Bypass Extension, Kolkata South, Elachi, Ramchandrapur, Narendrapur, South Kolkata, Kolkata",0,"99acres: READY_TO_MOVE | Housing: Jun, 2022",0,HIRA/P/SOU/2018/000309,100
r398071,Kamdhenu Serenity Sky,100,ByKamdhenu Infra,100,"99acres: Waghodia Road | Housing: Near Ankhol B/H L&T Knowledge City, Waghodia, Vadodara",0,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2028",0,PR/GJ/VADODARA/VADODARA/Others/MAA10620/020922,100
r412517,Vivaan Orbit,100,ByVivaan Group,100,"Zundal, North West, Ahmedabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2027",0,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA12134/100723,100
r381026,Dinesh Auric,100,ByDinesh Projects,100,"Bachupally, North Hyderabad, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,P02200002992,100
r419206,PS Jade Grove Phase 1,100,ByPS Group,100,"18, Radhanath Chowdhury Rd, Seal Lane, Tangra, Entally, Central Kolkata, Kolkata",100,99acres: NEW_LAUNCH | Housing: Under Construction,0,WBRERA/P/KOL/2023/000783,100
r435924,Green Terraces Godrej City,100,ByGodrej Properties Ltd.,100,"Panvel, Navi Mumbai",100,"99acres: NEW_LAUNCH | Housing: Oct, 2028",0,P52000077918,100
r419798,99acres: Today Saubhagyam | Housing: Codename Happy Stories,0,99acres: Today Group | Housing: ByToday Global Developers,0,"Palaspe Phata, Panvel, Navi Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,P52000053782,100
r380484,Infinity Residences,100,ByInfinity Associates,100,"Ward FSouth, G D Ambedkar Road, Kala Chowky, Parel, Central Mumbai Suburbs, Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,P51900030602,100
r378943,Urbanrise On Cloud 33,100,ByUrbanrise Lifestyles Private Limited,100,"Bachupally, North Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2026",0,P02200002793,100
r413358,Urbanrise The World of Joy,100,ByUrbanrise,100,"Miyapur, North Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,P01100006655,100
r429473,VGN Aspire Gardens,100,ByVGN Homes,100,"Near VGN Royale, Sekadu, Vilinjiambakkam Village, Avadi, Chennai North, Chennai",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,Rera Not Applicable,100
r389274,Pearl Queens Park,100,ByPearl Constructions,100,"Medavakkam, Chennai south, Chennai",100,"99acres: READY_TO_MOVE | Housing: Sep, 2023",0,TN/01/Building/0076/2022,100
r403725,Bhawani Inara,100,ByBhawani Group,100,"99acres: Rajarhat | Housing: Action Area II, New Town (Near City Centre), East Kolkata, Kolkata",0,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2027",0,WBRERA/P/NOR/2023/000041,100
r271087,Devaloke Sonar City Phase I,100,99acres: Devaloke Group | Housing: ByDevaloke Builders,0,"99acres: Kamalgazi | Housing: Sonarpur Station Road, Sonarpur, Rajpur Sonarpur, South Kolkata, Kolkata",0,Ready to Move,100,HIRA/P/SOU/2018/000305,100
r409515,Sameera Iris,100,99acres: Sameera Land and Constructions | Housing: BySameera Groups,0,"Kundrathur, Chennai west, Chennai",100,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,Rera Not Applicable,100
r422319,Gamut Saraa City,100,ByGamut India Projects,100,"Attapur, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,P02400007239,100
r383708,Aparna Zenon,100,99acres: Aparna Constructions | Housing: ByAparna,0,"Puppalaguda, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",0,P02400003722,100
r404651,Sunshine Green City,100,ByNitu Developers,100,"Near Lauhati More, Opposite to Vedic Village, Rajarhat, Kolkata",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,Rera Not Applicable,100
r435512,OPTIMA,100,BySrijan Realty Pvt. Ltd.,100,"Rajarhat, East Kolkata, Kolkata",100,99acres: NEW_LAUNCH | Housing: Under Construction,0,"WBRERA/P/NOR/2024/002162, WBRERA/P/NOR/2023/000833",100
r420338,Capital Royal Casa,100,ByDoon Buildcon Pvt Ltd,100,"Aradhana Garden, Opp Olympus High School, GMS Road, Dehradun",100,"99acres: NEW_LAUNCH | Housing: Feb, 2030",0,UKREP12230000534,100
r421892,Naiknavare Avasa Woodland,100,99acres: Naiknavare Developers | Housing: ByNaiknavare Housing Developements Pvt Ltd,0,"99acres: Chakan | Housing: Mahalunge, Pimpri Chinchwad, Pune",0,"99acres: NEW_LAUNCH | Housing: Jan, 2028",0,P52100054049,100
r417658,Shubham Group Aditya Villa,100,99acres: Shubham Landcon LLP | Housing: ByShubham Group,0,"Jagatpura, Sanganer, NH - 8 Jaipur, Jaipur",100,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2024",0,RAJ/P/2023/2755,100
r416670,CasaGrand Flamingo,100,ByCasagrand Builder Private Limited,100,"Sy No 50, Haralukunte Village, Begur Hobli, HSR Layout, South Bangalore, Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2023",0,PRM/KA/RERA/1251/310/PR/041023/006307,100
r397833,Brigade Horizon,100,99acres: Brigade Group | Housing: ByBrigade Enterprises Ltd,0,"99acres: Mysore Road | Housing: Survey Nos 248/1, Kumbalgodu, Mysore-Bangalore Road, Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2024",0,PRM/KA/RERA/1251/310/PR/190722/005086,100
r417863,GP Homes The Breeze Way,100,ByGP Homes,100,"Menambedu, Ambattur, Chennai North, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,TN/29/Building/0419/2023,100
r307895,Arvind Aavishkaar,100,ByArvind SmartSpaces Ltd,100,"99acres: Naroda Road | Housing: Ashok Mill Compound, Next to Arvind Megaestate Opposite Ashok Mills BRTS Stand, Central East, Ahmedabad",0,Ready to Move,100,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA02798/A1R/110219,100
r403847,Adore Smart City 2,100,99acres: Adore Group | Housing: ByAdore Propbuild Llp,0,"Sector 97, Faridabad",100,"99acres: NEW_LAUNCH | Housing: Dec, 2024",0,HRERA-PKL-FBD-400-2023,100
r422559,Empire Township,100,99acres: Empire Housing and Properties | Housing: ByEmpire Housing And Property,0,"99acres: Kelambakkam | Housing: Behind TCS, Thalambur, Chennai south, Chennai",0,"99acres: READY_TO_MOVE | Housing: Feb, 2029",0,TN/35/Regularisation/Layout/0319/2024,100
r417602,Akshar Prime,100,ByShree Akshar Builders,100,"99acres: Dabhoi Road | Housing: 76HR+4HH, Jalaram Nagar, Kendranagar, Vadodara",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",0,PR/GJ/VADODARA/VADODARA/Others/RAA12499/211023,100
r437776,Royal Crown,100,99acres: Royal Group Ahmedabad | Housing: ByUmiya Buildcon,0,"99acres: Vaishnodevi Circle | Housing: Vaishno Devi Circle, North West, Ahmedabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",0,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Urban Development Authority/MAA14610/301224/301228,100
r410597,Shivam Aarya Euphoria Phase 2,100,99acres: Sudhapati Developers | Housing: ByShivam Enterprise,0,"99acres: Dabhoi Road | Housing: In Lane Of Hotel Krishna NH 08 Kapuri Crossing To Dabhoi, Vadodara",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,PR/GJ/VADODARA/VADODARA/Others/MAA12043/280623,100
r341813,IVY County,100,ByCounty Group,100,"GH-15, Eco City, Sector 75, Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,UPRERAPRJ757529,100
r6356,Keltech Kumar Imperial Greens,100,ByKeltech Infrastructure Ltd,100,"Sector 16, Noida Extension, Greater Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2030",0,UPRERAPRJ3375,100
r409753,Godrej Tropical Isle,100,ByGodrej Properties Ltd.,100,"Sector 146, Noida-Greater Noida Expressway, Jhatta",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,UPRERAPRJ303390,100
r405007,Narena Rohit Galaxy,100,99acres: Rohit Group | Housing: ByNarena Infra Private Limited,0,"99acres: Gomti Nagar Extension | Housing: Gomti Nagar, Lucknow",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,UPRERAPRJ548296,100
r346761,Okas Residency,100,99acres: Pardos Developers | Housing: ByPardos Lucknow Developers Private Limited,0,"Sushant Golf City, Lucknow",100,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2024",0,UPRERAPRJ371638,100
r383881,Parijaat Residency,100,ByParijaat Infraestate Pvt Ltd,100,"Faizabad Road, Lucknow, Faizabad Road, Lucknow",100,"99acres: READY_TO_MOVE | Housing: Dec, 2030",0,,100
r397824,99acres: Larica Green Hamlet 2 | Housing: 4 BHK Villa,0,99acres: Larica Group | Housing: ByRichmond Appartment Pvt Ltd,0,"Borjhar, Guwahati",100,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2027",0,99acres: Registered | Housing: nan,0
r382554,DN Pallaciya,100,99acres: DN Homes | Housing: ByD.N.Homes,0,"99acres: Patia | Housing: Sundarpur, Chandaka, Bhubaneswar",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2021",0,MP/19/2021/00567,100
r420288,Suvik Aspire,100,99acres: Suvik Buildcon LLP | Housing: BySuvik Buildcon,0,"Behind Sayaji Hotel, Near Indira Nagar Jogging Track, Deepali Nagar, Nashik",100,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2025",0,P51600053648,100
r54,Purva Windermere Phase 4C,100,ByPuravankara Limited,100,"Near Velachery, Pallikaranai, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2028",0,TN/29/Building/0010/2023,100
r392369,DSR Highland Greenz,100,99acres: DSR Infra Projects Bangalore | Housing: ByDSR INFRASTRUCTURE PVT LTD,0,"99acres: Sarjapur Road | Housing: Chikkanayakanahalli at Off Sarjapur, South Bangalore, Bangalore",0,"99acres: READY_TO_MOVE | Housing: Apr, 2024",0,PRM/KA/RERA/1251/446/PR/110522/004876,100
r425507,DS Max Sky Blossom,100,99acres: DS Max Properties | Housing: ByDS-MAX Properties Private Limited,0,"Khatha No 29, Sy No 134/3, Begur, South Bangalore, Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,PRM/KA/RERA/1251/310/PR/210324/006724,100
r428945,99acres: Nawah Emporio | Housing: 9 Emporio,0,ByNawah Corporate Private Limited,100,"Nandankanan Road, Patia, Raghunathpur, Bhubaneswar",100,"99acres: NEW_LAUNCH | Housing: May, 2029",0,RP/19/2024/01170,100
r404772,Central Park The Orchard,100,ByCentral Park,100,"99acres: Sohna | Housing: Sector 32, Gurgaon",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",0,95 of 2017,100
r385704,Luxurio 75 Residences,100,99acres: Shree Kamala Group | Housing: ByShree Kamala Estates Llp,0,"Kondapur, West Hyderabad, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,P02400004106,100
r407088,99acres: One World Phase 1 | Housing: One World Our World,0,99acres: Simar Pride Ventures Llp | Housing: ByManjeet Pride Group,0,"Pratap Nagar Main Road, Opp Jyoti Nagar, Chh. Sambhaji Nagar, Aurangabad",100,"99acres: NEW_LAUNCH | Housing: Dec, 2025",0,P51500050146,100
r435903,F Residences Merlin Phase 1,100,ByMerlin Group,100,"Rajarhat, East Kolkata, Kolkata",100,"99acres: NEW_LAUNCH | Housing: Dec, 2028",0,WBRERA/P/NOR/2024/002220,100
r314527,Dreamz Goa,100,ByLevel Up Constructions,100,"Shiroda, Goa Maharashtra Border, North Goa, Goa",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,P52900017742,100
r423472,Kaaviya Sri Sai Nagar,100,ByKaaviya Groups,100,"Sumithra Nagar Layout, Poonamallee, Chennai west, Chennai",100,"99acres: READY_TO_MOVE | Housing: May, 2025",0,Rera Not Applicable,100
r418262,Nishija Akshita Eastern Meadows,100,99acres: Nishija Akshita Infra LLP | Housing: ByAkshita Infra,0,"Ghatkesar, East Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2028",0,P02000007161,100
r425898,Sobha Aranya Phase 1,100,BySobha Limited,100,"Sector 80, New Gurgaon, Gurgaon",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,RC/REP/HARERA/GGM/808/540/2024/35 dated 01-April-2024,100
r378897,Sumadhura The Olympus,100,99acres: Sumadhura Group | Housing: BySumadhura Infracon Pvt Ltd,0,"99acres: Financial District | Housing: Nanakramguda, West Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: May, 2028",0,P02400003072,100
r4398,Kashish Manor One,100,ByKashish Developers Pvt Ltd.,100,"Sector 111, Dwarka Expressway, Gurgaon",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2022",0,RC/REP/HARERA/GGM/58 of2022/7(3)/2022/11,100
